"","odor_set","tested_OR","specific_odorant","specific_conc","normLuc_val"
"3147","2Octanol","Olfr123","minusD",1,0.210526
"3148","2Octanol","Olfr123","minusD",0,0.206316
"3149","2Octanol","Olfr123","minusD",0,0.160746
"3150","2Octanol","Olfr123","minusD",0,0.276794
"3193","2Octanol","Olfr1009","plusH",316,0.292446
"3194","2Octanol","Olfr1009","plusH",316,0.302344
"3195","2Octanol","Olfr1009","plusH",316,0.390421
"3196","2Octanol","Olfr1009","plusH",100,0.193136
"3197","2Octanol","Olfr1009","plusH",100,0.191406
"3198","2Octanol","Olfr1009","plusH",100,0.234247
"3199","2Octanol","Olfr1009","plusH",31.6,0.157233
"3200","2Octanol","Olfr1009","plusH",31.6,0.248837
"3201","2Octanol","Olfr1009","plusH",31.6,0.272158
"3202","2Octanol","Olfr1009","plusH",10,0.181171
"3203","2Octanol","Olfr1009","plusH",10,0.223652
"3204","2Octanol","Olfr1009","plusH",10,0.228639
"3205","2Octanol","Olfr1009","plusH",3.16,0.165063
"3206","2Octanol","Olfr1009","plusH",3.16,0.254379
"3207","2Octanol","Olfr1009","plusH",3.16,0.152
"3208","2Octanol","Olfr1009","plusH",1,0.186792
"3209","2Octanol","Olfr1009","plusH",1,0.131559
"3210","2Octanol","Olfr1009","plusH",1,0.28518
"3211","2Octanol","Olfr1009","plusH",0,0.138013
"3212","2Octanol","Olfr1009","plusH",0,0.231388
"3213","2Octanol","Olfr1009","plusH",0,0.218299
"3214","2Octanol","Olfr1009","minusD",316,0.562189
"3215","2Octanol","Olfr1009","minusD",316,0.387097
"3216","2Octanol","Olfr1009","minusD",316,0.416204
"3217","2Octanol","Olfr1009","minusD",100,0.338583
"3218","2Octanol","Olfr1009","minusD",100,0.35012
"3219","2Octanol","Olfr1009","minusD",100,0.364576
"3220","2Octanol","Olfr1009","minusD",31.6,0.269313
"3221","2Octanol","Olfr1009","minusD",31.6,0.271386
"3222","2Octanol","Olfr1009","minusD",31.6,0.216788
"3223","2Octanol","Olfr1009","minusD",10,0.205387
"3224","2Octanol","Olfr1009","minusD",10,0.192525
"3225","2Octanol","Olfr1009","minusD",10,0.212421
"3226","2Octanol","Olfr1009","minusD",3.16,0.223153
"3227","2Octanol","Olfr1009","minusD",3.16,0.082452
"3228","2Octanol","Olfr1009","minusD",3.16,0.107881
"3229","2Octanol","Olfr1009","minusD",1,0.126462
"3230","2Octanol","Olfr1009","minusD",1,0.178417
"3231","2Octanol","Olfr1009","minusD",1,0.192107
"3232","2Octanol","Olfr1009","minusD",0,0.197158
"3233","2Octanol","Olfr1009","minusD",0,0.175399
"3234","2Octanol","Olfr1009","minusD",0,0.12381
"3529","2Octanol","Olfr518","plusH",316,2.559061
"3530","2Octanol","Olfr518","plusH",316,2.284546
"3531","2Octanol","Olfr518","plusH",316,1.964732
"3532","2Octanol","Olfr518","plusH",100,2.433686
"3533","2Octanol","Olfr518","plusH",100,2.349108
"3534","2Octanol","Olfr518","plusH",100,2.322504
"3535","2Octanol","Olfr518","plusH",31.6,1.72837
"3536","2Octanol","Olfr518","plusH",31.6,1.6808
"3537","2Octanol","Olfr518","plusH",31.6,1.696862
"3538","2Octanol","Olfr518","plusH",10,1.252343
"3539","2Octanol","Olfr518","plusH",10,1.274032
"3540","2Octanol","Olfr518","plusH",10,1.171165
"3541","2Octanol","Olfr518","plusH",3.16,1.178824
"3542","2Octanol","Olfr518","plusH",3.16,0.979441
"3543","2Octanol","Olfr518","plusH",3.16,1.068855
"3544","2Octanol","Olfr518","plusH",1,1.031008
"3545","2Octanol","Olfr518","plusH",1,0.759398
"3546","2Octanol","Olfr518","plusH",1,0.824684
"3547","2Octanol","Olfr518","plusH",0,0.971581
"3548","2Octanol","Olfr518","plusH",0,0.890452
"3549","2Octanol","Olfr518","plusH",0,0.997273
"3550","2Octanol","Olfr518","minusD",316,1.561111
"3551","2Octanol","Olfr518","minusD",316,1.560062
"3552","2Octanol","Olfr518","minusD",316,1.649109
"3553","2Octanol","Olfr518","minusD",100,1.421499
"3554","2Octanol","Olfr518","minusD",100,1.486239
"3555","2Octanol","Olfr518","minusD",100,1.607887
"3556","2Octanol","Olfr518","minusD",31.6,1.236264
"3557","2Octanol","Olfr518","minusD",31.6,1.242089
"3558","2Octanol","Olfr518","minusD",31.6,1.067295
"3559","2Octanol","Olfr518","minusD",10,1.012113
"3560","2Octanol","Olfr518","minusD",10,0.936143
"3561","2Octanol","Olfr518","minusD",10,1.075655
"3562","2Octanol","Olfr518","minusD",3.16,0.999309
"3563","2Octanol","Olfr518","minusD",3.16,0.830406
"3564","2Octanol","Olfr518","minusD",3.16,1.030324
"3565","2Octanol","Olfr518","minusD",1,0.959459
"3566","2Octanol","Olfr518","minusD",1,0.808981
"3567","2Octanol","Olfr518","minusD",1,0.990721
"3568","2Octanol","Olfr518","minusD",0,0.967162
"3569","2Octanol","Olfr518","minusD",0,1.044186
"3570","2Octanol","Olfr518","minusD",0,1.106656
"3697","2Octanol","Olfr715","plusH",316,4.947705
"3698","2Octanol","Olfr715","plusH",316,3.665563
"3699","2Octanol","Olfr715","plusH",316,4.051595
"3700","2Octanol","Olfr715","plusH",100,4.569373
"3701","2Octanol","Olfr715","plusH",100,4.847209
"3702","2Octanol","Olfr715","plusH",100,3.493281
"3703","2Octanol","Olfr715","plusH",31.6,4.580454
"3704","2Octanol","Olfr715","plusH",31.6,3.948823
"3705","2Octanol","Olfr715","plusH",31.6,3.793073
"3706","2Octanol","Olfr715","plusH",10,3.310406
"3707","2Octanol","Olfr715","plusH",10,3.553571
"3708","2Octanol","Olfr715","plusH",10,3.197447
"3709","2Octanol","Olfr715","plusH",3.16,2.91437
"3710","2Octanol","Olfr715","plusH",3.16,2.765088
"3711","2Octanol","Olfr715","plusH",3.16,3.072711
"3712","2Octanol","Olfr715","plusH",1,2.594243
"3713","2Octanol","Olfr715","plusH",1,2.712008
"3714","2Octanol","Olfr715","plusH",1,2.771484
"3715","2Octanol","Olfr715","plusH",0,3.138203
"3716","2Octanol","Olfr715","plusH",0,3.187305
"3717","2Octanol","Olfr715","plusH",0,2.65932
"3718","2Octanol","Olfr715","minusD",316,4.959596
"3719","2Octanol","Olfr715","minusD",316,4.322664
"3720","2Octanol","Olfr715","minusD",316,3.810987
"3721","2Octanol","Olfr715","minusD",100,4.104991
"3722","2Octanol","Olfr715","minusD",100,3.786982
"3723","2Octanol","Olfr715","minusD",100,4.670074
"3724","2Octanol","Olfr715","minusD",31.6,4.63489
"3725","2Octanol","Olfr715","minusD",31.6,4.88913
"3726","2Octanol","Olfr715","minusD",31.6,3.913004
"3727","2Octanol","Olfr715","minusD",10,4.465285
"3728","2Octanol","Olfr715","minusD",10,3.661984
"3729","2Octanol","Olfr715","minusD",10,3.906388
"3730","2Octanol","Olfr715","minusD",3.16,3.024735
"3731","2Octanol","Olfr715","minusD",3.16,3.285132
"3732","2Octanol","Olfr715","minusD",3.16,3.591331
"3733","2Octanol","Olfr715","minusD",1,2.923278
"3734","2Octanol","Olfr715","minusD",1,2.567029
"3735","2Octanol","Olfr715","minusD",1,2.66725
"3736","2Octanol","Olfr715","minusD",0,2.433394
"3737","2Octanol","Olfr715","minusD",0,2.89204
"3738","2Octanol","Olfr715","minusD",0,2.47568
