"","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","No1","No2","No3","ST1","ST2","ST3","symbol","name"
"12624","ENSMUSG00000075384",-0.357879163432067,1.28935965927671,0.823972647045088,0.364021211692114,0.853513564435552,81,46,85,108,33,53,"Olfr3","olfactory receptor 3"
"12675","ENSMUSG00000044120",-0.378725524528158,0.688761727691043,0.818067741181377,0.365745719236758,0.854369945450458,47,49,45,47,27,47,"Olfr683","olfactory receptor 683"
"12682","ENSMUSG00000045306",-0.526915649821603,0.0852883275841999,0.817415027954183,0.365937036526875,0.854369945450458,40,16,41,28,29,14,"Olfr734","olfactory receptor 734"
"12786","ENSMUSG00000063120",-0.850784080677055,-2.37066236281495,0.807694823492614,0.368802655631193,0.859240013753858,5,6,2,2,5,1,"Olfr480","olfactory receptor 480"
"12856","ENSMUSG00000073898",-0.399076867347441,0.474042044312268,0.798695061868084,0.371483811156213,0.863660674882166,44,21,59,41,21,37,"Olfr713","olfactory receptor 713"
"12921","ENSMUSG00000096068",-1.19581889171712,-2.76598616803855,0.789431494470085,0.374272084445467,0.866100074072169,1,2,4,0,0,6,"Olfr486","olfactory receptor 486"
"12925","ENSMUSG00000095075",-0.585040742897423,-0.723138333124313,0.788659197657353,0.374505862817322,0.866100074072169,23,25,7,18,9,10,"Olfr782","olfactory receptor 782"
"12955","ENSMUSG00000073937",-0.329530750868542,1.66465585038285,0.784006169600168,0.375918704251818,0.866100074072169,103,92,79,61,60,132,"Olfr633","olfactory receptor 633"
"12967","ENSMUSG00000056921",-0.40865049130013,0.277168282376258,0.782939985049908,0.376243493346359,0.866100074072169,49,23,34,39,14,37,"Olfr394","olfactory receptor 394"
"12984","ENSMUSG00000095839",-0.635259314794771,-1.35489918255927,0.781039189473811,0.376823507044353,0.866100074072169,15,7,10,12,4,7,"Olfr965","olfactory receptor 965"
"13024","ENSMUSG00000037924",-0.277643324869845,2.59881682805402,0.777185015861172,0.378003446958913,0.866100074072169,172,188,168,163,115,209,"Olfr16","olfactory receptor 16"
"13029","ENSMUSG00000096029",-0.366421577435398,0.684245245015986,0.776872759370987,0.378099270735223,0.866100074072169,55,50,37,38,33,49,"Olfr679","olfactory receptor 679"
"13077","ENSMUSG00000094080",0.402080731616665,0.647776528772015,0.77202269641775,0.379592041471446,0.866100074072169,40,47,20,43,43,64,"Olfr8","olfactory receptor 8"
"13078","ENSMUSG00000063173",-0.372237823341469,0.56903658140954,0.771975931803895,0.379606475296604,0.866100074072169,38,50,42,39,34,36,"Olfr811","olfactory receptor 811"
"13150","ENSMUSG00000050865",-0.280977986442704,1.93061117170172,0.764763521993402,0.381841889550603,0.869160115594727,96,98,137,85,91,121,"Olfr1494","olfactory receptor 1494"
"13170","ENSMUSG00000054938",-0.270106426867114,2.29488453488966,0.762571109793461,0.382525096246318,0.869160115594727,165,110,155,146,91,156,"Olfr1346","olfactory receptor 1346"
"13199","ENSMUSG00000075214",-0.522163431808162,-0.622813943570356,0.758874723183343,0.383680904700508,0.869947297250996,27,10,20,15,9,18,"Olfr1002","olfactory receptor 1002"
"13250","ENSMUSG00000075097",-0.211204778703989,3.77445811465195,0.754258078579294,0.385131437434686,0.869947297250996,452,416,331,425,336,364,"Olfr1226","olfactory receptor 1226"
"13264","ENSMUSG00000081724",-0.375183873770384,0.582769649683175,0.752283215406029,0.385754312678205,0.869947297250996,55,40,36,51,21,42,"Olfr129","olfactory receptor 129"
"13285","ENSMUSG00000059503",0.977723661979845,-2.51430928349928,0.750021290866703,0.386469490040941,0.869947297250996,3,0,3,6,4,2,"Olfr248","olfactory receptor 248"
"13296","ENSMUSG00000051160",-0.672275176598076,-1.54460889208966,0.748919083674478,0.386818671191459,0.869947297250996,14,7,6,13,3,4,"Olfr853","olfactory receptor 853"
"13388","ENSMUSG00000073950",-0.271964599814705,2.41821246428907,0.740609155907706,0.38946581361968,0.87286867323999,158,130,170,129,92,214,"Olfr599","olfactory receptor 599"
"13400","ENSMUSG00000111711",0.804385574953082,-2.24802846917094,0.739403904189972,0.389851895778464,0.87286867323999,3,4,1,4,10,2,"Olfr1089","olfactory receptor 1089"
"13429","ENSMUSG00000050023",-0.295640543502342,2.15737132258203,0.736637951585307,0.390739995169131,0.87286867323999,143,126,119,163,68,132,"Olfr1176","olfactory receptor 1176"
"13486","ENSMUSG00000060049",-0.339827958796992,0.852880880968625,0.729293239105044,0.393112373159605,0.87286867323999,69,44,45,58,26,56,"Olfr235","olfactory receptor 235"
"13518","ENSMUSG00000075113",-0.503851947777784,0.555901828991731,0.726675686758996,0.393962854638095,0.87286867323999,46,42,30,11,26,83,"Olfr1209","olfactory receptor 1209"
"13528","ENSMUSG00000061342",-0.463051447997013,-0.262219414668108,0.724844194097104,0.394559508048143,0.87286867323999,20,26,25,16,14,28,"Olfr1168","olfactory receptor 1168"
"13533","ENSMUSG00000066257",-0.438364435119833,-0.0596471761343673,0.724233162006776,0.394758855982086,0.87286867323999,38,25,22,20,21,26,"Olfr206","olfactory receptor 206"
"13550","ENSMUSG00000069816",0.510248230475695,-0.666460264682495,0.722584528381881,0.39529744338791,0.87286867323999,14,10,13,20,13,26,"Olfr23","olfactory receptor 23"
"13557","ENSMUSG00000111689",-0.551704317417948,-0.268119915946807,0.722006858976236,0.395486411018465,0.87286867323999,25,39,12,26,9,19,"Olfr1082","olfactory receptor 1082"
"13572","ENSMUSG00000054526",-0.313832985950559,1.05544456548212,0.720236606468831,0.396066308913785,0.87286867323999,47,57,73,40,42,78,"Olfr1500","olfactory receptor 1500"
"13623","ENSMUSG00000095239",0.847748733388231,-1.56692080955789,0.715615394445169,0.397585916305165,0.87286867323999,12,2,3,4,14,11,"Olfr497","olfactory receptor 497"
"13648","ENSMUSG00000075139",-0.391903950642045,0.388706015300223,0.712875978013319,0.398490707067199,0.87286867323999,43,33,36,46,15,39,"Olfr1162","olfactory receptor 1162"
"13651","ENSMUSG00000059319",-0.670245897786898,-1.48470801605663,0.712638306742689,0.398569346925155,0.87286867323999,9,10,9,12,3,6,"Olfr295","olfactory receptor 295"
"13666","ENSMUSG00000075197",0.366801625179126,0.41569159790805,0.710714475559003,0.39920672532936,0.87286867323999,34,35,22,45,39,42,"Olfr1046","olfactory receptor 1046"
"13757","ENSMUSG00000055088",-0.51948116116263,-0.294564032203464,0.701870443306919,0.402155911058017,0.87599324619721,12,31,27,15,9,31,"Olfr354","olfactory receptor 354"
"13779","ENSMUSG00000045030",-0.27562216935466,3.54610581706745,0.699620436906105,0.402911262336249,0.87599324619721,318,500,232,290,233,397,"Olfr1443","olfactory receptor 1443"
"13785","ENSMUSG00000051313",-0.235136227326502,3.05395186933348,0.698224984613621,0.403380768645614,0.87599324619721,225,295,206,205,215,247,"Olfr1262","olfactory receptor 1262"
"13792","ENSMUSG00000051172",-0.265148599423662,2.97550806805989,0.696935298573145,0.403815398428478,0.87599324619721,228,209,242,314,140,195,"Olfr672","olfactory receptor 672"
"13851","ENSMUSG00000109813",-0.87443946833158,-0.974343115891889,0.692442465829298,0.40533484799875,0.877561890952107,20,7,11,10,27,0,"Olfr1279","olfactory receptor 1279"
"13875","ENSMUSG00000050134",-0.34899589399757,2.80440973724836,0.688940125299025,0.406525117485446,0.878413096997964,124,249,191,102,86,408,"Olfr430","olfactory receptor 430"
"13964","ENSMUSG00000036647",-0.215031481994823,3.5486955490991,0.680106858411536,0.409549930245004,0.878791071121392,328,379,310,336,282,337,"Olfr6","olfactory receptor 6"
"13978","ENSMUSG00000047444",0.371875578903532,0.627255558032956,0.678361675983278,0.410151446544846,0.878791071121392,27,43,34,64,39,45,"Olfr139","olfactory receptor 139"
"13991","ENSMUSG00000094269",0.45851320837617,-0.334696899525366,0.677585739153518,0.410419307809222,0.878791071121392,19,18,12,27,33,15,"Olfr951","olfactory receptor 951"
"14005","ENSMUSG00000057503",-0.330697078931207,0.876183773375001,0.676199094909063,0.410898632791981,0.878791071121392,58,58,44,51,32,58,"Olfr1459","olfactory receptor 1459"
"14077","ENSMUSG00000057464",0.275077890952043,2.57561144493215,0.668594416350987,0.413542087040572,0.878791071121392,181,171,92,175,167,228,"Olfr1415","olfactory receptor 1415"
"14094","ENSMUSG00000060688",-0.357802478702194,0.377076711722959,0.666448928528666,0.414292418521977,0.878791071121392,46,25,42,31,23,42,"Olfr292","olfactory receptor 292"
"14103","ENSMUSG00000058251",-0.652458440436118,-1.4261016435603,0.66486709762499,0.414846915087603,0.878791071121392,6,9,14,8,2,12,"Olfr822","olfactory receptor 822"
"14118","ENSMUSG00000071510",-1.31828631999339,-2.51665552940057,0.663496808691153,0.415328145974602,0.878791071121392,2,4,2,10,0,0,"Olfr172","olfactory receptor 172"
"14139","ENSMUSG00000059030",-0.399159094415175,0.0552205943238319,0.662060538329193,0.415833436951141,0.878791071121392,42,27,23,26,22,26,"Olfr128","olfactory receptor 128"
"14187","ENSMUSG00000094535",1.26059748352118,-3.41867478400773,0.656364459734744,0.417846367321099,0.878791071121392,0,1,0,2,1,0,"Olfr850","olfactory receptor 850"
"14203","ENSMUSG00000061972",-0.270909639916545,2.24967037207206,0.655228849869357,0.418249409273672,0.878791071121392,115,176,126,125,103,146,"Olfr99","olfactory receptor 99"
"14205","ENSMUSG00000095301",-0.350039489807537,0.698987085259296,0.655015969551391,0.418325027472188,0.878791071121392,41,59,41,39,29,54,"Olfr476","olfactory receptor 476"
"14208","ENSMUSG00000050815",-0.472046570286531,-0.297390451343998,0.654779389785387,0.41840908792332,0.878791071121392,14,32,25,20,20,14,"Olfr1441","olfactory receptor 1441"
"14210","ENSMUSG00000094810",0.912472798211195,-2.420646591565,0.654248169879533,0.418597930171374,0.878791071121392,1,1,4,9,1,4,"Olfr907","olfactory receptor 907"
"14223","ENSMUSG00000058981",-0.287255108457471,1.60451348830013,0.652684272579288,0.419154613813378,0.878791071121392,69,117,81,81,69,84,"Olfr1406","olfactory receptor 1406"
"14238","ENSMUSG00000059429",-0.279105107330015,2.01979849551765,0.651386211287688,0.419617508463417,0.878791071121392,91,148,115,102,84,131,"Olfr365","olfactory receptor 365"
